% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=799291, Sat Mar 22 10:12:56 2025
1 10 -0.056563984971236124 -0.023842344432233514 0.008795783251309924 0.057320808820615424 0.9298808726611604 0.9622450563630284 0.9865146255129497 1.0044859668408206 1.0123176656901056 1.0175709063180403 1.0286319424286003 1.0530344588830511
2 20 -0.08964913659200116 -0.04111111906316313 0.008343390987109634 0.12277187339152007 0.9298808726611604 0.9622450563630284 0.9865146255129497 1.0044859668408206 1.0123176656901056 1.0175709063180403 1.0286319424286003 1.0530344588830511
3 30 -0.1333233900019027 -0.042607189521383954 0.012235355386892782 0.1842179996726725 0.9298808726611604 0.9622450563630284 0.9865146255129497 1.0044859668408206 1.0123176656901056 1.0175709063180403 1.0286319424286003 1.0530344588830511
4 40 -0.12459712449363095 -0.03790339851667657 0.0158503567184489 0.1855346354537838 0.9298808726611604 0.9622450563630284 0.9865146255129497 1.0044859668408206 1.0123176656901056 1.0175709063180403 1.0286319424286003 1.0530344588830511
5 50 -0.13385614851181005 -0.03029616912039908 0.020966171773538645 0.1722731440735029 0.9298808726611604 0.9622450563630284 0.9865146255129497 1.0044859668408206 1.0123176656901056 1.0175709063180403 1.0286319424286003 1.0530344588830511
6 60 -0.1596761519191937 -0.04217881704170362 0.03847229160407235 0.1982702772616184 0.9298808726611604 0.9622450563630284 0.9865146255129497 1.0044859668408206 1.0123176656901056 1.0175709063180403 1.0286319424286003 1.0530344588830511
7 70 -0.1068282944824377 -0.0398504799317301 0.03294250475766453 0.16346455394654488 0.9298808726611604 0.9622450563630284 0.9865146255129497 1.0044859668408206 1.0123176656901056 1.0175709063180403 1.0286319424286003 1.0530344588830511
8 80 -0.12198301222604038 -0.054959588424928596 0.011417520361662721 0.1459291985923915 0.9298808726611604 0.9622450563630284 0.9865146255129497 1.0044859668408206 1.0123176656901056 1.0175709063180403 1.0286319424286003 1.0530344588830511
9 90 -0.1287077374544204 -0.05391355367555431 0.030625402786163842 0.16887286066346183 0.8280983757896974 0.9148210353954703 0.9556420437257788 0.9779439051343103 0.9990188071282055 1.0576132645366474 1.080062171399557 1.1509174025440059
10 100 -0.14285437345669935 -0.05260375472399855 0.037222981902782754 0.20349666662422916 0.8280983757896974 0.9148210353954703 0.9556420437257788 0.9779439051343103 0.9990188071282055 1.0576132645366474 1.080062171399557 1.1509174025440059
11 110 -0.19702106742843178 -0.06679804414556903 0.03382536896643832 0.18897786311977618 0.8280983757896974 0.9148210353954703 0.9556420437257788 0.9779439051343103 0.9990188071282055 1.0576132645366474 1.080062171399557 1.1509174025440059
12 120 -0.15341110911081585 -0.05476754594226957 0.040093436417368844 0.23073845064093287 0.8280983757896974 0.9148210353954703 0.9556420437257788 0.9779439051343103 0.9990188071282055 1.0576132645366474 1.080062171399557 1.1509174025440059
13 130 -0.17854954385835414 -0.08019383427506709 0.0455108403208712 0.21974283007385717 0.8280983757896974 0.9148210353954703 0.9556420437257788 0.9779439051343103 0.9990188071282055 1.0576132645366474 1.080062171399557 1.1509174025440059
14 140 -0.17638540239919248 -0.06153764801860724 0.06425193940875623 0.221304327583288 0.8280983757896974 0.9148210353954703 0.9556420437257788 0.9779439051343103 0.9990188071282055 1.0576132645366474 1.080062171399557 1.1509174025440059
15 150 -0.1674051810626376 -0.04848395973390768 0.06326319756951682 0.32276142992935847 0.8280983757896974 0.9148210353954703 0.9556420437257788 0.9779439051343103 0.9990188071282055 1.0576132645366474 1.080062171399557 1.1509174025440059
16 160 -0.19412965359581666 -0.06112886204430433 0.06162743343112216 0.28117934419658824 0.8280983757896974 0.9148210353954703 0.9556420437257788 0.9779439051343103 0.9990188071282055 1.0576132645366474 1.080062171399557 1.1509174025440059
17 170 -0.24061790996302318 -0.047260773196844824 0.0925755826876725 0.3255294419455939 0.7535220037435504 0.8437880743327569 0.8865409603712464 0.9503213893641591 0.9971341395595581 1.0327375222289288 1.1502344446160495 1.2834711131588474
18 180 -0.2149790594423403 -0.049083690567547425 0.09424690132699366 0.33714600448502696 0.7535220037435504 0.8437880743327569 0.8865409603712464 0.9503213893641591 0.9971341395595581 1.0327375222289288 1.1502344446160495 1.2834711131588474
19 190 -0.20689304554108104 -0.07659646754391544 0.0861689439093081 0.30662741728723036 0.7535220037435504 0.8437880743327569 0.8865409603712464 0.9503213893641591 0.9971341395595581 1.0327375222289288 1.1502344446160495 1.2834711131588474
20 200 -0.19591613437564415 -0.08205090296160149 0.0946455964100899 0.33078629447332775 0.7535220037435504 0.8437880743327569 0.8865409603712464 0.9503213893641591 0.9971341395595581 1.0327375222289288 1.1502344446160495 1.2834711131588474
21 210 -0.24358254039566826 -0.09111054212432491 0.08469524058306657 0.2776292154701506 0.7535220037435504 0.8437880743327569 0.8865409603712464 0.9503213893641591 0.9971341395595581 1.0327375222289288 1.1502344446160495 1.2834711131588474
22 220 -0.21664897326771299 -0.06938395771798075 0.08471985791430173 0.3036717165131769 0.7535220037435504 0.8437880743327569 0.8865409603712464 0.9503213893641591 0.9971341395595581 1.0327375222289288 1.1502344446160495 1.2834711131588474
23 230 -0.20369096069797066 -0.08710355380422449 0.10304553270401369 0.2907657518733262 0.7535220037435504 0.8437880743327569 0.8865409603712464 0.9503213893641591 0.9971341395595581 1.0327375222289288 1.1502344446160495 1.2834711131588474
24 240 -0.18463468659124072 -0.1006130288418595 0.10592520611609922 0.23797404680461157 0.7535220037435504 0.8437880743327569 0.8865409603712464 0.9503213893641591 0.9971341395595581 1.0327375222289288 1.1502344446160495 1.2834711131588474
25 250 -0.23115413623320877 -0.0915480453819999 0.11895018117775184 0.23251149182926492 0.7247563376411522 0.8249532366164459 0.8868256176570194 0.9040045857594627 0.9519942105383169 1.0704750494319095 1.2399763101617352 1.2652056683089554
26 260 -0.251266632376192 -0.08852725884749263 0.09260035562508113 0.241615420426874 0.7247563376411522 0.8249532366164459 0.8868256176570194 0.9040045857594627 0.9519942105383169 1.0704750494319095 1.2399763101617352 1.2652056683089554
27 270 -0.26209262177419457 -0.08079590020414393 0.10871419560829791 0.2556350869019492 0.7247563376411522 0.8249532366164459 0.8868256176570194 0.9040045857594627 0.9519942105383169 1.0704750494319095 1.2399763101617352 1.2652056683089554
28 280 -0.26281728420578965 -0.09995308197510265 0.12970289292492845 0.26362327917671985 0.7247563376411522 0.8249532366164459 0.8868256176570194 0.9040045857594627 0.9519942105383169 1.0704750494319095 1.2399763101617352 1.2652056683089554
29 290 -0.20742398329044293 -0.11274191875386907 0.11790880136853257 0.29580265513966525 0.7247563376411522 0.8249532366164459 0.8868256176570194 0.9040045857594627 0.9519942105383169 1.0704750494319095 1.2399763101617352 1.2652056683089554
30 300 -0.21042518011226494 -0.11139922788275525 0.13644147234842385 0.298880378926013 0.7247563376411522 0.8249532366164459 0.8868256176570194 0.9040045857594627 0.9519942105383169 1.0704750494319095 1.2399763101617352 1.2652056683089554
31 310 -0.20582410943566845 -0.11029918445437595 0.10453356395461351 0.3047457627965647 0.7247563376411522 0.8249532366164459 0.8868256176570194 0.9040045857594627 0.9519942105383169 1.0704750494319095 1.2399763101617352 1.2652056683089554
32 320 -0.25110543885621645 -0.09630943847628672 0.11961502423336472 0.3287401318968339 0.7247563376411522 0.8249532366164459 0.8868256176570194 0.9040045857594627 0.9519942105383169 1.0704750494319095 1.2399763101617352 1.2652056683089554
