% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=799291, Sat Mar 22 10:12:56 2025
1 10 0.4247371080455514 1.0000437509570452 1.0 1.0 1.0000062500195313 1.0000125000781253 1.0000187501757822 1.0000250003125026 1.0000312504882864 1.0000375007031337 1.0000437509570452
2 20 0.3825563865160106 1.0264916149347658 0.9045359085960485 0.9045359085960485 0.9360510378911608 0.9772800772341038 0.9923820845224435 0.9975591378001155 1.0007979070787212 1.0173370726489823 1.0264916149347658
3 30 0.3637773808325411 1.0374415850881356 0.8643079848266639 0.8643079848266639 0.8907499677408383 0.9435479289585931 0.9782988783283808 0.988696956775795 1.0154938367318656 1.0288533339082766 1.0374415850881356
4 40 0.3446554484624072 1.1019090692200835 0.8182531616413253 0.8182531616413253 0.874508109574549 0.9177699006763416 0.9359506412334208 0.9778152069769096 1.0078304156638012 1.029422570035757 1.1019090692200835
5 50 0.3089432447833964 1.1035902589644961 0.8236934496157708 0.8236934496157708 0.8594479373180893 0.8852090256521643 0.9236541191674495 0.9620750262534715 0.9938053138857269 1.0287827126386109 1.1035902589644961
6 60 0.28338637583891485 1.0974767460731005 0.8051068266812088 0.8051068266812088 0.844493006461375 0.866737726383395 0.8858044964232025 0.9497748206868069 0.9787400942714518 1.0081401399340657 1.0974767460731005
7 70 0.25249040163187264 1.1367456415691821 0.7856993854114123 0.7856993854114123 0.8188931396335692 0.8547234089319311 0.8714310982028401 0.9053127996859515 0.9553225428263322 1.0241440184213715 1.1367456415691821
8 80 0.2312102683192237 1.048775145115275 0.777444958729118 0.777444958729118 0.8241434992824035 0.8485905124296836 0.8685175061978082 0.8936616298939946 0.9373675566068164 1.015739267384625 1.048775145115275
9 90 0.20551216532725494 1.0436715512639485 0.7615883782448967 0.7615883782448967 0.8144232284446553 0.8285076301042733 0.8434829109152961 0.8765875846931884 0.9381652680388478 1.0026634794261027 1.0436715512639485
10 100 0.18278168796853864 1.0169720772880229 0.7038417926272377 0.7038417926272377 0.8020722696528184 0.8180793560893413 0.8293269332204007 0.8763520633309241 0.9205934045967716 0.9946195769157286 1.0169720772880229
11 110 0.16024545587210767 1.042479343215121 0.7002115531981835 0.7002115531981835 0.7861786317412104 0.8022925074564682 0.8267627499300891 0.8374281251223186 0.8927819780136207 0.9379352736447943 1.042479343215121
12 120 0.1506959930571934 1.0502375480604698 0.6738586686218301 0.6738586686218301 0.7619060491666463 0.7932502246237446 0.8172750789960465 0.830117543495803 0.8848739402623669 0.9249862725222568 1.0502375480604698
13 130 0.13761252930317658 1.057171356749904 0.6763899053247826 0.6763899053247826 0.7305752897742385 0.77035244557764 0.8076412102166975 0.8451547533994412 0.8765053245193368 0.9196053548184449 1.057171356749904
14 140 0.13247877440972788 1.0405178374300112 0.6515624985358841 0.6515624985358841 0.7198309204507464 0.7533051627556893 0.8030386005040249 0.823015448385176 0.8487793199808409 0.9312828759911685 1.0405178374300112
15 150 0.1273850421465414 1.033378442860687 0.6488257100613749 0.6488257100613749 0.7198443720144924 0.7276621185306891 0.783541153654209 0.8235118413787706 0.8483595144557452 0.9295427868616528 1.033378442860687
16 160 0.11601667419402749 1.0969735486938743 0.6487033797151326 0.6487033797151326 0.6909236426637244 0.7285677152455411 0.7390152793099142 0.809151019060978 0.8513267847869056 0.9276769309168628 1.0969735486938743
17 170 0.10546481044898862 1.064470206280319 0.6430155334822861 0.6430155334822861 0.6848366877162897 0.7239283879153858 0.738597882927832 0.7934650281041442 0.8266265086602346 0.9261450677746325 1.064470206280319
18 180 0.09751374828009653 1.073811329777459 0.6020126966814545 0.6020126966814545 0.6743769119406486 0.7143028241610399 0.7344262165617917 0.8009903185976588 0.8276504621966831 0.9394187505421349 1.073811329777459
19 190 0.08751514334582454 1.0358280707912177 0.5849862389277307 0.5849862389277307 0.652147989645797 0.7225661958152565 0.7326743088762335 0.7832967840294937 0.8452452388905125 0.9241961147722647 1.0358280707912177
20 200 0.07933714804354637 0.9901126696851925 0.5745948055754511 0.5745948055754511 0.6507006574474068 0.6909469210067283 0.7125710284442117 0.7741810695661084 0.8551112402230105 0.927532297239978 0.9901126696851925
21 210 0.07240821929836938 0.9828200335506047 0.5736522780884902 0.5736522780884902 0.6251482980429457 0.6870686100218705 0.6921483299162703 0.7450285017815322 0.8262992099897829 0.9344469396280141 0.9828200335506047
