% # columns="iter, evals, sigma, 0, fitness, xbest" seed=799291, Sat Mar 22 10:12:56 2025, <python>{}</python>
1 10 0.4247371080455514 0 96.74664822014923 -0.35186002266098626 -0.00022534149652517183 0.06780061345843057 -0.32327817962203637 -0.3774839750358077 0.08945048630282469 0.3447232747085272 -0.5179010456066498
2 20 0.3825563865160106 0 66.7341244306962 0.4211869124997174 0.5699150538126508 -0.06426006147596663 -0.42227226821809905 0.08755811629860616 -0.24026855436683892 0.06079148765028597 -0.1989896381505169
3 30 0.3637773808325411 0 58.13062689886471 -0.057469207469041106 -0.22969087987856346 0.103937412099003 -0.22769434857102333 0.2903667953227243 -0.1328669598724433 0.5589994836402984 0.3469018015627394
4 40 0.3446554484624072 0 82.08905809419099 0.7808432139414686 -0.1421184308393098 0.2840392677993754 0.4091446651257279 0.13463365318551798 -0.0760023263326087 0.04343184868178068 0.13003762663771942
5 50 0.3089432447833964 0 60.26981972828106 0.42142299016322293 -0.3936911333699171 0.33868791034715995 0.11428682784221167 0.32691328798359953 -0.13977592002027425 0.04102277488414481 0.14686016857349132
6 60 0.28338637583891485 0 31.661737646053343 0.23619532851926825 0.19693898555341754 0.16196584977574083 -0.05080686789754581 0.18726194055168968 -0.24958170735600674 -0.1337915626988646 0.255770205241267
7 70 0.25249040163187264 0 21.168896837787397 0.17609765639144104 -0.05485889443809001 0.1244232693947109 -0.2072657444802353 0.26787353731223 -0.05396835803925115 -0.0021244471504047596 0.08289965801780341
8 80 0.2312102683192237 0 18.458887078630223 0.3900793172893461 0.09462682132255754 0.07667521406384195 0.20852594227013171 -0.03935315541679843 -0.13182153124506446 0.1896515091165848 -0.12027791576454128
9 90 0.20551216532725494 0 15.003064676979537 0.24647871364364482 0.08184086582261316 0.0833503587118065 -0.07325393631169641 -0.0649973632313172 0.05183818353405903 0.21459354812255832 -0.11087458332503558
10 100 0.18278168796853864 0 13.52391449829878 0.20495913843277602 0.02243029214365289 -0.17436658328432877 -0.006525138291378867 0.1394658040027405 0.016182284773290666 0.04267829791414657 -0.12314091556841383
11 110 0.16024545587210767 0 21.16607291696538 0.00749974489461494 0.17251308729237552 0.026064428704998845 0.1579847957667101 -0.08102878390676733 -0.14904534955192572 -0.14530606872566115 -0.12845037272788756
12 120 0.1506959930571934 0 8.749332688309044 0.08895261193568917 -0.020176934294312707 0.0849363327440789 0.03257940297378911 0.04054263906596373 0.0008553189850146053 0.10706913054160072 -0.03639878622129428
