% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, further/more values", seed=799291, Sat Mar 22 10:12:56 2025, <python>{}</python>
1 10 0.4247371080455514 1.0000437509570452 96.74664822014923 9.6746648220149225e+01 252.4297967140261 794.4987025115486 128.38519661454558   
2 20 0.3825563865160106 1.1348268268619734 66.7341244306962 6.6734124430696198e+01 140.70416595950098 704.971137501298 328.7420216967245   
3 30 0.3637773808325411 1.2003147064482962 58.13062689886471 5.8130626898864712e+01 126.70708243808248 340.5907525721639 65.28693901340355   
4 40 0.3446554484624072 1.3466603257722534 58.13062689886471 8.2089058094190989e+01 121.4026863569017 565.7976840720959 136.8459084343723   
5 50 0.3089432447833964 1.3398070113089877 58.13062689886471 6.0269819728281057e+01 157.85046609625496 313.7907648246089 109.34626002241949   
6 60 0.28338637583891485 1.3631442557717361 31.661737646053343 3.1661737646053343e+01 123.17931885317043 334.32879904266207 114.7339201835435   
7 70 0.25249040163187264 1.4467946172236765 21.168896837787397 2.1168896837787397e+01 61.65297326861962 174.2175961125095 84.34414898678652   
8 80 0.2312102683192237 1.349002438487347 18.458887078630223 1.8458887078630223e+01 63.60921896147349 105.54223614196478 65.07693616923828   
9 90 0.20551216532725494 1.3703879695080445 15.003064676979537 1.5003064676979537e+01 32.41305639945234 132.63442641552012 36.74448642703941   
10 100 0.18278168796853864 1.4448873140822747 13.52391449829878 1.3523914498298780e+01 33.86315413225409 44.60731077616749 13.823657294918412   
11 110 0.16024545587210767 1.4888062592707094 13.52391449829878 2.1166072916965380e+01 31.574492704583612 48.179880103504175 18.346551170682446   
12 120 0.1506959930571934 1.5585427582439602 8.749332688309044 8.7493326883090443e+00 24.51865784465364 38.16018720011819 11.459115931456806   
13 130 0.13761252930317658 1.5629614641310787 8.749332688309044 9.7383555569396556e+00 22.57915731505046 25.18175374736189 9.715083980586236   
14 140 0.13247877440972788 1.5969578356153746 8.749332688309044 1.0772378635773157e+01 17.455476587034976 28.396920659589874 10.316907627963285   
15 150 0.1273850421465414 1.5926903432401527 8.749332688309044 1.5697017362118029e+01 19.49649992737671 20.360286978571988 2.913285983743023   
16 160 0.11601667419402749 1.691024870528025 8.749332688309044 9.1753364449089183e+00 20.96037897958069 38.00901194486474 12.811613244261025   
17 170 0.10546481044898862 1.655434668141875 8.749332688309044 1.1091781564449031e+01 15.644566691980717 21.953583975766097 5.986419767853297   
18 180 0.09751374828009653 1.783702130697169 8.749332688309044 9.0637031438078957e+00 12.856754366148792 15.541058250174622 2.92336554289208   
19 190 0.08751514334582454 1.7706879271038445 7.932812046560397 7.9328120465603966e+00 10.580896366280353 15.345407947798527 2.0791365081303788   
20 200 0.07933714804354637 1.7231493568647986 7.748499909395133 7.7484999093951332e+00 9.313047073346576 16.91747296453293 1.6997905850767605   
21 210 0.07240821929836938 1.7132678995462776 7.727726169210685 7.7277261692106851e+00 8.879834671800449 11.13179525548558 1.3869532387448462   
22 220 0.06730643260814927 1.6981069563708653 6.654453547742341 6.6544535477423414e+00 9.376986890784302 12.775497765476205 1.7178782615351285   
23 230 0.06693952226904523 1.7144574161704114 6.654453547742341 7.2607875960584449e+00 8.446604092413057 10.231897262461196 0.811455040285546   
24 240 0.06104922323309616 1.8076145289418033 6.654453547742341 7.3020796734148092e+00 7.988244120127506 11.96524777644671 1.4590306506597601   
25 250 0.05521251755791745 1.8720360917626908 6.654453547742341 6.9767911955493229e+00 7.7196753275276455 8.940420864427129 1.5072961641203966   
26 260 0.05132815552788674 1.9943570633869745 6.406145849198587 6.4061458491985874e+00 8.127006904096541 8.994144870150295 1.065496319349978   
27 270 0.050177180769039764 1.9727695454279053 6.406145849198587 6.9012087481079094e+00 7.5905587895080755 10.59597461143102 0.7730017100389706   
28 280 0.04584861180632229 2.1012065922968217 6.406145849198587 6.7221923135694919e+00 7.826346565666554 8.644847354892127 1.2879160493912734   
29 290 0.0469599558944455 2.1855253568164974 6.393656128971649 6.3936561289716494e+00 7.14335966493857 8.839254501556313 1.0953147764066369   
30 300 0.04270185201161679 2.092673437620016 6.343784729831195 6.3437847298311949e+00 6.9751070429478235 8.795848586468814 0.9183397188930131   
31 310 0.03963048751103523 2.101848542837314 6.343784729831195 6.4276409976244002e+00 6.83837750674636 7.097034182509516 0.3864346301906769   
32 320 0.036248735104606966 2.0014218343333514 6.343784729831195 6.3532510009245655e+00 6.809844148846379 7.104004770479127 0.3044466544764317   
33 330 0.03446966493812636 2.115474205056196 6.343784729831195 6.4746872953852037e+00 6.998494462413401 7.969801686282355 0.406923574419805   
34 340 0.03494212116598465 2.084184986122037 6.273373383977697 6.2733733839776971e+00 6.698793992018471 7.721976101004147 0.5400320155059841   
35 350 0.03334288039820641 1.9935458297977466 6.229692455359442 6.2296924553594417e+00 6.701010906174991 7.343568123568174 0.4423644079855391   
36 360 0.031518053970652764 2.1233532387510308 6.227735594787282 6.2277355947872817e+00 6.366403582101881 6.75247016438138 0.2408015798490144   
37 370 0.030142365633497568 2.1687198502421623 6.0325880325531855 6.0325880325531855e+00 6.440734668288873 6.826684553846327 0.19989638575154522   
38 380 0.029037334034778726 2.319203575187493 6.0325880325531855 6.1164214838985478e+00 6.276721021909006 6.519516187333437 0.19284670851506114   
39 390 0.028594966640451795 2.3196778813583823 6.0325880325531855 6.0419518919270025e+00 6.187817119994529 6.455119448515253 0.16988623471163233   
40 400 0.029114405682080312 2.4802189721542995 5.953207803647084 5.9532078036470839e+00 6.1736202196693055 6.765881411107387 0.17280532331453813   
41 410 0.030875603137066544 2.5321046561997727 5.885338212697135 5.8853382126971354e+00 6.18556113847942 6.287884050982221 0.18238791268752674   
42 420 0.029762792100216828 2.588393699527883 5.883803473493455 5.8838034734934546e+00 6.137580994299725 6.31003527767643 0.20886205816386294   
43 430 0.028746243687863018 2.737085072674435 5.8659262427517485 5.8659262427517485e+00 6.02253904088564 6.241054412718217 0.10466755186908383   
44 440 0.030747138350016755 2.8007467392760477 5.8659262427517485 5.8722615076098208e+00 6.066218188093723 6.318931356292808 0.18859436269577579   
45 450 0.03297924908970877 2.79992451838413 5.787068099373589 5.7870680993735890e+00 5.894452900768856 6.399308885676154 0.11112335465512047   
46 460 0.032434742558283394 2.9709748006680305 5.741774457591225 5.7417744575912248e+00 5.953426881206943 6.162865991037302 0.2030191417065783   
47 470 0.03264348097388049 2.8337877372946783 5.7068760512449845 5.7068760512449845e+00 5.883281605542653 6.363019025568878 0.11835749890475622   
48 480 0.033552660707253865 2.981937932267949 5.7068760512449845 5.7429479595367301e+00 5.845977895007221 6.320234586757007 0.049476056645797684   
49 490 0.03761308219454886 3.174982765999081 5.513554045983718 5.5135540459837182e+00 5.806186178114539 6.204405247860583 0.139672085004527   
50 500 0.04175957016522319 3.770990436363819 5.389130125358058 5.3891301253580579e+00 5.788739914647315 6.469487605636223 0.4122191979289447   
51 510 0.042547114227511465 4.252689259519978 5.369259874848474 5.3692598748484741e+00 5.558989567143958 5.9114430655233985 0.25149274417120004   
52 520 0.03916605184320896 4.485236268935125 5.369259874848474 5.5513888511394800e+00 5.740068441442283 6.181320871752408 0.28000075464159124   
53 530 0.037536140625394336 4.545692127697233 5.362098245004862 5.3620982450048622e+00 5.656020283036781 6.0721042731119645 0.17683074320377123   
54 540 0.03357430930544577 4.61675992873731 5.362098245004862 5.3870331198952126e+00 5.5984345664036255 5.734228183476634 0.20970385432401706   
55 550 0.03224743651131617 4.6358612380305075 5.184736429092401 5.1847364290924007e+00 5.4205974570742725 5.642172143126176 0.24522075120230813   
56 560 0.03320799825658017 4.688145702364338 5.148627691524087 5.1486276915240872e+00 5.398035237817504 5.616846406206514 0.21084512937004707   
57 570 0.036169402533579545 5.072704832772597 5.148627691524087 5.3090619094588254e+00 5.418052014802148 5.537191730799162 0.10632003061414075   
58 580 0.038558435142759556 5.375838482595115 5.148627691524087 5.1766578723867722e+00 5.62427802755318 6.035776689627365 0.33683803491835906   
59 590 0.03674017576841309 5.192489689677927 5.148627691524087 5.3272473409409642e+00 5.495354227497104 5.756384326333751 0.2533735581479917   
60 600 0.03345166437676558 5.220406828055008 5.148627691524087 5.1678672621389010e+00 5.383361853678822 6.169476246130989 0.31830053284695303   
61 610 0.030573913701526394 5.3207525557828035 5.05332055096592 5.0533205509659203e+00 5.346886208059076 5.592819155759783 0.1723430773693737   
62 620 0.03130815602682971 5.253869543553441 5.041038250048987 5.0410382500489872e+00 5.197679133209263 5.585723959403494 0.1927698005213765   
63 630 0.03242435671672741 5.5051730246101975 5.041038250048987 5.1207619127890878e+00 5.229289725705499 5.550458446018321 0.26872643445268096   
64 640 0.02887956568493858 5.374655659512417 5.041038250048987 5.0429834838913914e+00 5.255776121358544 5.453559127246257 0.23569960742861085   
